speed,acceleration,steering_angel
-4.7373185,0.025352487,-2.3595986
-4.9512734,0.02076068,-2.3754005
-4.9385743,0.01447063,-2.3491962
23.015707,0.03945095,-0.108184226
21.91726,0.03160096,-0.080405004
23.003077,0.03126786,-0.15119179
22.253075,0.08627888,-0.17770441
22.434233,0.10952798,-0.2987321
21.82765,0.120988846,-0.39194041
21.288889,0.17861457,-0.500421
20.3868,0.10251291,-0.3273123
20.435606,0.10384801,-0.24857296
21.545126,0.13402681,-0.36052614
14.368904,0.33593702,-0.47601604
15.619046,0.17038056,-0.39537293
14.422484,0.31388846,-0.84423846
14.86968,0.32805777,-1.0133007
15.208251,0.30394024,-1.1031682
14.869221,0.334145,-1.2935221
16.371258,0.33505106,-1.2414675
16.621813,0.35735792,-1.1949672
17.147144,0.29067233,-1.1143368
15.446447,0.34321007,-1.1353195
22.203861,0.1403377,-0.122807
19.841372,0.18715386,-0.29260695
20.90658,0.15826091,-0.49565625
21.09941,0.10451372,-0.3130216
21.621801,0.0943412,-0.27865547
21.037739,0.04391008,-0.1252503
22.341436,0.0028602716,-0.17322828
22.678265,0.041984104,-0.19542314
21.607967,0.02982598,-0.1147408
22.526098,0.13547333,-0.3594753
6.072618,0.4538069,-0.7846475
3.533532,0.06856155,-1.7320219
-0.6327098,0.20053965,-1.9409198
-1.2784961,0.20590982,-2.147925
-2.8831046,0.100997515,-2.0897462
-3.4929469,0.06046299,-2.2100208
-4.8233647,0.0034319994,-2.2122986
-4.7341447,0.010614463,-2.379003
-4.6558194,0.031968318,-2.3210406
-4.532004,0.051283993,-2.425801
21.123379,0.15422623,-0.1466573
19.291842,0.29802728,-0.5022295
20.024078,0.28078833,-0.6606006
19.451426,0.25566372,-0.67108315
19.539883,0.33676004,-0.8969981
19.071861,0.3557481,-0.83584195
18.891975,0.2194548,-0.7009825
17.704597,0.31016582,-0.8052339
19.073084,0.22919613,-0.7125098
19.375942,0.25895867,-0.86634153
18.637207,0.020709941,0.23783131
9.34672,0.14268857,-0.06690089
10.620384,0.38010615,-1.6187344
6.740783,0.398528,-1.5975716
0.6692216,0.32912877,-1.9457122
1.4182678,0.2924216,-2.5110803
0.43958822,0.21237403,-2.3151293
-0.61198837,0.21168241,-2.193473
-1.0093826,0.18927547,-2.0092506
-2.3294775,0.13107139,-2.0628393
6.6734805,0.27099478,-0.30220532
1.0212151,0.074896775,-1.5893892
-2.6383307,0.17064434,-2.5075984
-5.545714,0.12810843,-2.569369
-3.8005164,0.0656989,-2.3321927
-4.373322,0.078960426,-2.367346
-5.9680486,0.014824846,-2.472527
-10.090372,-0.033876844,-2.3721483
-5.8186517,-0.15362334,-2.280573
-5.342839,0.0147537375,-2.3422537
7.0935388,0.30357584,-0.34094125
4.841866,0.17095943,-1.7053272
-0.7519992,0.24790686,-1.9572133
-3.3700202,0.15325183,-2.2975159
-3.9180567,0.015171,-2.160381
-4.195317,0.031152764,-2.1394484
-6.006659,0.0054435967,-2.30335
-5.4024186,-0.02308399,-2.3969734
-5.2129483,-0.0016264233,-2.3014867
-9.211538,-0.038044475,-2.3753228
13.503701,0.42192152,-0.6591514
15.410236,0.2669239,-0.73934406
11.982826,0.3538557,-1.0570146
13.708084,0.34519446,-1.1482124
14.550009,0.3454755,-1.272423
14.767385,0.4013467,-1.478954
15.343805,0.2932729,-1.1263968
15.242662,0.3420459,-1.4305805
14.757649,0.4216605,-1.5199668
11.182651,0.42553005,-1.4936497
21.044437,0.0036151048,0.18370908
21.886309,0.058752067,-0.011903862
21.27831,0.03884027,-0.07007525
21.316841,0.028448904,-0.14035757
21.561134,0.07796175,-0.14116497
21.45253,0.10557658,-0.39267474
21.749046,0.15494935,-0.49037355
21.168812,0.13231291,-0.41779613
20.921326,0.08199971,-0.30368513
22.340406,0.10314219,-0.43551052
9.841592,0.4936568,-0.8200912
4.4433665,0.46319994,-2.2155464
-0.60878974,0.25777057,-2.323035
-1.8787826,0.15645331,-2.1707938
-2.9886534,0.10601004,-2.1543617
-3.6583502,0.08734874,-2.193502
-4.5429063,0.030860806,-2.2058964
-8.345991,-0.013956583,-2.3128965
-6.629767,-0.09387813,-2.4421391
-4.614537,0.03789813,-2.3121436
21.48581,0.06755724,-0.018923083
16.704391,0.1981762,-0.1271462
17.748205,0.38564304,-0.8331302
17.579165,0.41458604,-1.0515069
17.61928,0.25446123,-0.7533811
17.917955,0.3404398,-1.0180912
17.697145,0.22824147,-0.71692413
19.064468,0.25142848,-0.8740092
19.144245,0.25469992,-0.92784697
17.746986,0.28647673,-0.83421725
10.1329775,0.3690446,-0.546153
-0.90535957,0.40205798,-1.8771302
-0.9718192,-0.011299855,-2.0065076
-5.0002847,0.09942304,-2.317184
-4.2867513,0.00613589,-2.215145
-4.974671,0.028321648,-2.3408747
-4.5852666,0.059334658,-2.3007836
-5.1043134,0.028024355,-2.2629294
-4.9780393,0.042613246,-2.1970024
-4.843205,0.046873175,-2.1490498
16.211712,0.15033452,-0.10113356
20.365011,-0.009227342,0.19084297
21.22767,0.052579246,-0.06711409
20.633505,0.06721083,-0.20115735
21.490349,0.037948705,-0.10546402
21.709429,0.086789496,-0.27888644
21.048697,0.11840914,-0.29919755
21.202219,0.10470113,-0.34863377
21.174208,0.05383479,-0.20382191
22.0023,0.039312057,-0.17312188
21.17675,0.19112223,-0.2939461
20.832947,0.07755434,0.029148927
21.950478,0.061831065,-0.15603097
21.691952,0.06899888,-0.23400344
21.837223,0.0627593,-0.1636075
21.718437,0.06815607,-0.24185623
22.310312,0.076411255,-0.30263972
21.732311,0.065574475,-0.28213787
22.157715,0.08702448,-0.16790546
21.854788,0.17096543,-0.42456907
13.974041,0.31267765,-0.4221276
20.843555,0.034887798,0.008725157
22.002918,-0.040880747,0.229398
22.461676,0.058995716,-0.06822286
21.632008,0.073334344,-0.23708035
22.102169,0.13432746,-0.417435
21.691597,0.18084519,-0.56681615
20.281574,0.18034683,-0.45902717
21.36974,0.21091291,-0.62054753
20.438633,0.17307933,-0.5563098
20.68007,0.13539457,-0.067008235
21.298271,0.034108795,0.04402699
21.866968,0.022121215,-0.104860045
22.392168,-0.019120684,0.074842535
22.220835,0.12608197,-0.2501768
21.318455,0.07430009,-0.16072507
21.615623,0.025311152,-0.07673896
22.210875,0.039259546,-0.1450348
22.504498,0.076013856,-0.1646234
21.493282,0.04206673,-0.096880294
20.615313,-0.049127348,0.36788458
22.663918,-0.08461011,0.31174847
22.390694,-0.08275349,0.3335466
21.511187,-0.0712435,0.35707793
23.282568,-0.05178822,0.2796101
22.637627,0.004147002,0.02990534
22.301584,0.062456466,-0.14842041
21.328058,0.05995185,-0.17024334
22.495525,0.15936734,-0.48557872
20.193136,0.10753262,-0.42348415
21.82606,-0.03316068,0.32385474
22.602394,-0.04022158,0.28687572
22.565474,-0.013344995,0.024509719
22.622911,0.0636308,-0.14697321
22.069578,0.11142275,-0.34124845
21.527348,0.097194485,-0.24260814
18.32967,0.16285318,-0.34524035
21.889515,0.14030263,-0.48835272
20.855663,0.16625112,-0.45502067
20.62908,0.11915681,-0.39010024
22.570295,-0.024955845,0.2726924
22.624987,-0.0068870992,0.12178863
22.246119,0.027227053,0.05876379
22.157164,0.12273368,-0.24875809
21.448256,0.11926392,-0.42360938
21.483004,0.06838348,-0.29356903
22.066673,0.08006566,-0.29558343
22.090525,0.13945365,-0.58998215
21.877275,0.21054624,-0.64336365
20.699015,0.12993336,-0.48886442
19.712769,0.22485104,-0.35408366
14.855928,0.17261764,0.00535961
15.1900835,0.15202862,-0.1935593
16.673372,0.2026803,-0.3465029
17.415703,0.2565566,-0.76455635
17.598059,0.23038937,-0.9202227
18.706718,0.19730711,-0.8378442
19.529657,0.2379126,-1.0229448
19.564648,0.30844396,-0.9780535
19.36812,0.2626984,-0.8323776
17.459583,0.22045246,-0.22545238
19.621927,0.14150923,-0.22567375
19.492006,0.17105082,-0.35511428
19.849604,0.21077828,-0.6253287
18.779741,0.2406428,-0.65814227
19.774752,0.2518175,-0.74790627
19.588184,0.22229713,-0.75935477
19.923704,0.20184612,-0.7323658
20.05671,0.20324175,-0.6426967
20.145102,0.12951834,-0.4343828
19.697493,0.0695579,0.12605645
21.636906,-0.016650742,0.2988447
22.1577,0.0038035002,0.048711706
22.071127,0.08162091,-0.20957132
20.245483,0.052077033,-0.10731203
22.576908,-0.052651174,0.083550714
22.104399,0.05983471,-0.022546837
22.514032,0.17914812,-0.50721127
20.523487,0.10111118,-0.3751322
22.321568,0.15026098,-0.48964936
6.9607253,0.28639814,-0.29399145
-2.6767066,0.06706197,-1.4471362
-2.5266116,0.0051099895,-2.2131655
-5.388413,0.062212087,-2.340038
-3.569464,0.11269538,-2.4549708
-3.2228777,0.121910654,-2.2362535
-3.5569842,0.103067085,-2.1527786
-8.056902,0.0073854714,-2.4201462
-4.2958016,0.017745534,-2.3018134
-4.2749276,0.0919699,-2.3004258
22.407028,-0.061147578,0.44743657
22.763063,-0.084232636,0.43427557
22.203531,-0.0045680613,0.17236108
22.108372,0.0308565,-0.015012631
22.121525,0.05023297,-0.1675101
22.266462,0.11501223,-0.3353629
22.046736,0.18054348,-0.6263647
19.979767,0.11242854,-0.31389207
16.557482,0.18241717,-0.47940433
21.424046,0.15958792,-0.4798814
22.80242,-0.06687499,0.3899232
22.638685,-0.04055927,0.10250198
20.782803,-0.018366268,0.27262673
22.595995,0.02026152,-0.02709175
22.190378,0.032229267,-0.14278312
22.598122,0.09398727,-0.2189702
21.803661,0.13790873,-0.4357071
21.198212,0.11690907,-0.22445138
21.008608,0.04595492,-0.15896036
21.853155,0.13593398,-0.3414142
21.072023,0.038312398,0.14697781
21.995798,-0.042610236,0.2605212
22.467213,-0.0693529,0.21397945
22.861977,0.09781141,-0.18306561
20.64738,0.0473681,-0.010199139
22.731674,0.032679357,-0.1445231
21.363821,0.036976255,-0.09328518
22.961687,0.105609566,-0.38385093
21.42728,0.063523985,-0.19987871
22.298344,0.123332664,-0.42726564
14.387772,0.27888072,-0.357404
15.645374,0.16668674,-0.41105515
14.280981,0.297636,-0.8022904
14.47942,0.34411296,-1.0743114
14.841895,0.3407647,-1.1620345
15.89724,0.33647713,-1.171632
16.964567,0.2927842,-1.1266052
15.027008,0.48475772,-1.4624456
14.75898,0.43592176,-1.284788
15.781741,0.38386023,-1.0568578
22.544048,0.0077772527,0.09499841
22.210186,-0.025221815,0.09593391
22.894243,0.009316706,0.03224625
21.99738,0.03146372,-0.0385002
22.813599,0.08771625,-0.21694322
21.70164,0.07298695,-0.20411928
21.441864,0.15758692,-0.35853934
21.227001,0.1800757,-0.54061145
21.08008,0.16085215,-0.5480904
21.000204,0.11412258,-0.34507012
17.547226,0.39940587,-0.63603467
16.999975,0.285854,-0.57728475
17.229479,0.24143995,-0.57664067
18.29561,0.22714515,-0.71400195
18.00272,0.26400325,-0.89922076
18.747675,0.16342558,-0.73884183
20.577847,0.12813824,-0.6419818
20.647322,0.09630332,-0.32493836
21.57849,0.0750499,-0.24994905
20.923538,0.16221641,-0.4006952
14.382189,0.13854715,0.00509124
10.898059,0.44320223,-1.1752312
6.282289,0.41032797,-1.6632189
6.0881867,0.35065126,-1.8722605
6.4706073,0.36119893,-1.6562804
3.6780145,0.3339914,-1.8711139
4.262997,0.27350777,-1.663855
3.3655937,0.29726228,-1.8466865
1.7098328,0.2670559,-1.9795378
2.943918,0.30222893,-1.893421
19.868458,0.37145817,-0.6537668
17.384531,0.40232217,-0.797988
18.412613,0.34742126,-0.89541775
18.123806,0.36433554,-0.9475215
17.943098,0.41226053,-0.99417657
17.947672,0.22338593,-0.722691
17.217155,0.344157,-0.96967703
17.55503,0.35393524,-0.98014754
17.811237,0.3586545,-0.9945218
17.598692,0.31124568,-0.82856506
7.124746,0.3131622,-0.4088655
-5.0152593,-0.08810083,-0.76645595
-5.912743,-0.1718409,-1.7467352
-5.251347,-0.0028702084,-2.2939405
-5.415341,-0.010653145,-2.2788653
-5.560765,0.003349283,-2.4512696
-3.948374,0.12513547,-2.205879
-5.5296426,0.01209017,-2.241513
-4.9052987,0.012599939,-2.360394
-5.723437,-0.028418025,-2.382089
8.779568,0.28617182,-0.32151234
0.29751745,0.11245539,-1.3357596
-1.3706955,0.06734269,-1.9347888
-2.745024,0.12491235,-2.018365
-4.7320447,0.03107507,-2.1182232
-4.9926305,-0.001162118,-2.311587
-4.3578076,0.056447975,-2.1985166
-5.2299237,0.011945345,-2.1515627
-4.5959973,0.050098307,-2.3353815
-4.80197,0.014986047,-2.3240173
20.275745,0.124036156,-0.029189298
21.13285,-0.0005066606,0.15993696
20.953032,-0.023476815,0.17742188
22.442415,-0.0043764026,0.11051103
19.11606,0.07236982,-0.094330646
21.96821,0.109869614,-0.24311109
20.925152,0.15597793,-0.40954524
21.19195,0.19011657,-0.55334336
20.59236,0.24928206,-0.7017428
20.668295,0.22501388,-0.67504555
12.793444,0.12634382,0.03937139
4.715426,0.32280377,-1.1766014
4.918772,0.28736898,-1.8918086
2.7543523,0.33300644,-1.81981
2.2285001,0.2933395,-1.9544531
-0.614775,0.22527114,-2.112553
-1.8366169,0.1716527,-2.333125
-1.7825016,0.121785566,-2.19512
-3.6978533,0.05026818,-2.0590746
-3.2580397,0.08000063,-2.1652408
17.287653,0.14752662,-0.051853996
18.245996,0.103881896,-0.0993428
18.590693,0.22514896,-0.47595698
18.716032,0.18229324,-0.54639864
20.127306,0.104571626,-0.49215323
21.4148,0.10241375,-0.5480222
21.160091,0.07135927,-0.4556523
22.08403,0.09689061,-0.40707618
21.706364,0.10207504,-0.4050969
21.803148,0.11129252,-0.2710353
13.903131,0.3859772,-0.6000901
4.189409,0.39728105,-1.15485
1.8296553,0.08257199,-1.592055
-0.1686004,0.1587684,-1.8431243
-0.0072635002,0.21409671,-1.9641608
-0.43731913,0.19559245,-1.9157091
-3.1082976,0.084128,-2.0624692
-3.7757075,0.08487168,-2.4537818
-3.505585,0.066669665,-2.222306
-3.8914073,0.047930054,-2.1836665
17.281813,0.26878467,-0.32911152
19.989653,0.039858945,0.13278493
21.5432,-0.025747439,0.23506233
22.143867,-0.021729669,0.12116832
22.353874,0.008317404,-0.05279727
22.159868,0.04850755,-0.12885313
22.099052,0.04788465,-0.13141538
21.859291,0.07636217,-0.14577277
21.773798,0.07323306,-0.28429455
21.967102,0.12457066,-0.3432384
12.066319,0.19069973,-0.13528605
6.092242,0.33909523,-1.3257086
2.2156188,0.21856052,-1.5885619
3.402974,0.3018952,-1.7662739
2.6017482,0.3307376,-1.9783918
2.016259,0.28820914,-1.9470242
1.8069855,0.25728753,-1.7759889
1.9697157,0.27211487,-1.8170019
0.57523125,0.24869114,-2.097963
-1.1297172,0.17345953,-2.2108085
18.942368,0.16681871,-0.14413853
21.176762,0.096557826,-0.10922966
21.386446,0.10491872,-0.28640127
21.413313,0.2012077,-0.5826442
20.618708,0.21674162,-0.58154875
20.763397,0.19716032,-0.6007157
20.499783,0.17436494,-0.6329103
19.565504,0.22319041,-0.5517371
19.548893,0.27895778,-0.68318456
20.017328,0.18344963,-0.57821083
15.8018675,0.3458812,-0.5795389
11.288287,0.33099785,-0.70856184
11.528839,0.3971766,-1.4037856
10.652051,0.36771998,-1.3443855
12.004301,0.39672887,-1.4964253
12.49472,0.3727309,-1.3823822
13.700618,0.38285908,-1.3607544
9.508866,0.41929856,-1.5966628
11.591007,0.44992194,-1.6221179
11.173841,0.4248775,-1.3413875
22.953627,-0.03949722,0.23943631
20.31898,0.14461444,-0.104627706
21.175053,0.30154106,-0.617827
19.919106,0.23284782,-0.7021244
20.255928,0.18605444,-0.6506309
20.556028,0.15530175,-0.6067118
20.973335,0.19716577,-0.65240043
20.62164,0.24614897,-0.6478149
20.5349,0.21270882,-0.6413253
20.556503,0.20650429,-0.6482578
9.986901,0.4228214,-0.6518474
-2.3944628,0.23475271,-1.4196645
-6.385573,-0.11184708,-1.9147009
-4.0341325,0.038841598,-2.2858841
-4.819262,0.034074195,-2.326712
-4.5741754,0.040729605,-2.3442538
-7.2315354,-0.015087164,-2.4492228
-5.18945,-0.039726548,-2.391879
-5.0533185,0.039655514,-2.3257957
-9.188389,-0.051743366,-2.3005054
12.684883,0.37288603,-0.5559127
6.7698503,0.3455801,-1.3050995
2.100331,0.27281633,-1.8403305
3.753497,0.26964012,-1.7146739
1.3655611,0.23426709,-1.7559291
1.4218909,0.25322467,-1.9047216
0.7630822,0.23049943,-1.9407603
0.20266502,0.20702933,-1.9746801
-1.6080765,0.16164988,-2.185419
-3.437506,0.13465998,-2.4567537
21.802265,0.1671604,-0.3127722
21.133345,0.09179119,-0.16280176
21.734873,0.022082204,0.07101097
22.51593,0.021034831,-0.050326597
22.200314,-0.007786399,0.06975999
22.003862,0.04918585,0.042224813
21.019968,0.025796631,0.06966143
23.120209,0.08474623,-0.3285573
21.183403,0.09006152,-0.31152654
21.466188,0.09473559,-0.30554235
16.767887,0.27372515,-0.3690806
18.73545,0.18880515,-0.37501293
19.271975,0.08831739,-0.054044794
20.183123,0.122806914,-0.289562
20.074987,0.22301815,-0.6008392
17.116829,0.25265604,-0.66633946
18.945036,0.3760837,-0.953522
18.76004,0.2872469,-0.8597577
18.025217,0.39990872,-0.9121006
18.475384,0.3694792,-0.8422217
22.863409,-0.06067062,0.35747138
21.494059,-0.0362247,0.32599
22.889214,0.06319461,-0.040231984
20.850828,0.088250816,-0.30813992
22.407179,0.1224051,-0.4533829
21.584984,0.16356932,-0.50342
21.193861,0.14269656,-0.44683594
21.540571,0.14696063,-0.4565829
20.940826,0.12744416,-0.5464399
21.648214,0.19754954,-0.6556664
21.739855,-0.041847862,0.29442656
21.919382,-0.09033594,0.3906987
20.085613,-0.03570924,0.2906717
22.581738,-0.0327631,0.23610365
21.935778,0.021660963,-0.0060263374
22.163408,0.042422943,-0.17218836
20.88129,0.062203966,-0.19268323
22.347181,0.021706918,-0.09932069
20.986223,0.012738177,0.0488828
22.599758,0.108718224,-0.1882341
17.935955,0.0467873,0.105805956
21.265707,-0.022873705,0.21884772
21.493988,0.014354148,0.038535554
21.052576,0.100986585,-0.2960837
21.339935,0.13649297,-0.50339186
20.695858,0.08907876,-0.39769202
21.774189,0.2118162,-0.70947045
20.456276,0.14773193,-0.4344511
20.823898,0.15149425,-0.4557178
20.695206,0.11985029,-0.2444746
13.488875,0.4352867,-0.6862454
14.889233,0.38935065,-1.2206354
12.810011,0.40378648,-1.1993918
12.775933,0.4055061,-1.461685
13.152866,0.4097875,-1.5290949
13.945801,0.40221506,-1.3969371
15.301524,0.33039802,-1.2055571
13.38036,0.37067205,-1.3921348
14.25811,0.36669096,-1.4023992
7.5837293,0.3662111,-1.4875226
17.43126,0.53942776,-0.90119785
6.382458,0.4899522,-1.1558571
1.3453661,0.1155068,-1.8318552
-1.594189,0.053953342,-2.202272
-4.5327497,0.06722478,-2.2502162
-4.4455247,0.021592,-2.3111606
-4.7463803,0.03623981,-2.3693912
-5.492163,0.013895267,-2.4643614
-4.9913373,0.017375106,-2.3653498
-5.733664,-0.028802773,-2.269052
18.758102,0.07046824,0.014207831
21.84755,-0.08436433,0.47041187
23.05318,-0.07053054,0.2980953
22.513933,0.004274422,-0.03298412
22.244205,0.042477854,-0.19522263
22.182438,0.12902391,-0.3658054
20.525541,0.0942624,-0.31403935
22.617414,0.16447273,-0.6442906
20.154936,0.12329938,-0.4424926
21.835342,0.2690949,-0.8174265
16.94613,0.26106474,-0.31047904
16.422873,0.41072723,-0.88582414
16.718779,0.40754858,-1.0224392
16.252218,0.41828686,-1.0947932
15.983199,0.36281908,-0.9700758
17.035456,0.33404785,-0.9757195
17.715746,0.2648063,-0.80156106
18.723745,0.17410037,-0.5849902
19.301079,0.19250907,-0.61072326
13.434868,0.22562121,-0.7913793
17.989214,0.20801885,-0.22986616
19.972248,0.04292453,0.07958885
20.56899,0.13056579,-0.22792365
20.101395,0.10505771,-0.16017802
21.106075,0.173324,-0.5318676
20.21449,0.127897,-0.47566742
21.22409,0.14141338,-0.61231154
21.038149,0.13693038,-0.6301402
20.0794,0.27250504,-0.7304717
20.196606,0.16506076,-0.52402157
22.333195,-0.032780208,0.29005358
22.228476,-0.009530789,0.2690592
21.985426,0.014398166,0.03151055
21.440002,0.13020487,-0.31648624
21.224075,0.1897143,-0.53232497
20.017826,0.1410607,-0.48942357
21.524494,0.03509041,-0.19514067
21.990347,-0.013028569,0.074595146
22.132647,0.018787423,-0.07974968
22.311506,0.097140975,-0.22783287
6.9399858,0.48618224,-0.8195093
-1.0702156,0.22752318,-2.0493279
-4.572846,-0.05324722,-2.1045208
-4.5319333,0.00924974,-2.2987769
-5.267142,0.01904052,-2.424943
-5.7649064,-0.023730269,-2.3422835
-6.4236608,-0.022987222,-2.489432
-9.057529,-0.05484823,-2.3744745
-5.384497,-0.055901177,-2.3390524
-5.9119,-0.01320169,-2.2434204
9.127973,0.3245342,-0.42898268
2.4528167,0.09502461,-1.24786
1.9853121,0.19113454,-1.5825726
1.0601269,0.24148127,-1.8020357
-2.612549,0.1042202,-1.9368445
-2.5471938,0.07420758,-2.092251
-3.013758,0.085854,-1.9788996
-3.3272822,0.07922345,-2.14854
-3.6796,0.047034554,-2.1797976
-3.8901389,0.041928135,-2.237083
18.722769,0.08246028,0.053363997
21.303205,-0.103866376,0.54489684
22.25937,-0.078998394,0.3263191
21.469769,0.022783512,-0.03857739
22.365383,0.025636727,-0.08977828
21.045248,0.06666132,-0.24134476
22.15827,0.013070011,-0.13284852
22.39338,0.1336546,-0.36072475
21.715117,0.15961425,-0.45922595
20.160088,0.083517574,-0.31085652
17.341223,0.23415008,-0.2503348
14.751952,0.22131804,-0.41499227
17.084463,0.21584953,-0.56378084
17.75273,0.18543755,-0.58227813
14.878328,0.25922084,-0.8590328
16.762896,0.28476816,-1.0498253
15.826684,0.3865541,-1.2427683
15.642005,0.39512795,-1.219013
16.039164,0.40280217,-1.1486307
13.281499,0.4445768,-1.2246816
19.877378,0.091877446,0.012455424
19.051096,0.15214103,-0.15807654
20.100113,0.036228515,0.065857284
21.339413,0.020836407,-0.0031997063
21.129368,0.044640742,-0.19502403
22.471659,-0.0011107239,-0.19456334
21.912245,0.13809305,-0.34157753
21.286,0.08709351,-0.36417192
21.603785,0.12828042,-0.34901673
21.273813,0.25147244,-0.6148184
16.728548,0.069270544,0.16978864
16.53698,0.28973722,-0.5442888
16.153276,0.34290454,-0.78205746
16.145931,0.30818278,-0.8865071
16.01533,0.36474627,-1.2022007
16.799902,0.31919867,-1.0933098
16.772669,0.4003284,-1.256278
15.691396,0.4459396,-1.1950651
16.81528,0.37288123,-1.0145339
17.237078,0.2902395,-0.8722201
16.74868,0.10762033,-0.08018989
19.18408,0.11989803,-0.14070608
19.356869,0.16473392,-0.3909887
19.520224,0.11093356,-0.37678158
21.100624,0.048525073,-0.28641075
21.327955,0.14638801,-0.4833331
20.44066,0.116866656,-0.4737444
21.419922,0.07413042,-0.28369486
22.70508,0.008336254,-0.17839183
21.28979,0.026783774,-0.011495063
22.62182,-0.0662368,0.4318473
23.17199,0.05725392,-0.11300761
21.1062,0.041390143,-0.14361353
18.796778,0.016339416,0.11991265
23.016325,0.027848253,-0.06282989
21.127592,0.03486321,-0.10630337
22.370861,0.006072247,-0.091894604
23.120588,0.16277142,-0.5140486
21.868855,0.17663747,-0.6385452
21.033873,0.14864074,-0.5104999
23.070549,-0.0019021246,0.20731851
21.827864,0.016510705,0.1298986
19.364496,0.08465479,0.08630469
21.669798,0.21874674,-0.42697287
20.624105,0.19331355,-0.5126999
19.981722,0.106605195,-0.2759977
21.31486,0.017568761,0.012064001
21.358112,0.016299346,-0.04272775
22.609842,0.041570626,-0.14202823
21.984858,0.053394176,-0.14443941
22.759466,0.0441572,0.13583133
21.553022,0.1493273,-0.25864786
21.19609,0.12130799,-0.3796565
21.620102,0.1255428,-0.51211
18.337517,0.21265705,-0.48031825
17.613573,0.24719363,-0.53452766
20.301714,0.14117026,-0.39936626
20.325071,0.11265818,-0.40136415
20.569506,0.23767355,-0.6493204
20.565355,0.23300304,-0.7303137
23.14524,-0.0120624965,0.07372963
22.641775,0.073279,-0.21508117
22.282682,0.09897661,-0.3796715
21.124271,0.06800326,-0.22447164
22.632893,0.1962013,-0.4643491
21.358152,0.18170355,-0.53447133
21.12427,0.15473244,-0.50338906
21.012655,0.12475375,-0.34197557
21.335226,0.10140704,-0.35024953
21.080833,0.21537693,-0.59945655
14.28338,0.41279104,-0.64588827
12.274521,0.38134593,-1.0987095
10.292747,0.3741806,-1.2100565
11.143889,0.35862222,-1.29781
11.637397,0.3732714,-1.4978656
12.501806,0.38320664,-1.5058168
12.839833,0.40791434,-1.517746
12.281626,0.4394186,-1.516911
10.159431,0.4678247,-1.64699
12.073631,0.39132312,-1.2844229
12.730986,0.39808366,-0.6038878
19.618454,0.047490187,-0.030670771
21.149988,0.042906873,-0.040048104
21.842308,0.12501684,-0.4240623
21.092379,0.15982474,-0.50738746
20.509365,0.11561801,-0.5137992
21.863142,0.118925944,-0.3656668
21.331202,0.10023855,-0.49323505
21.098244,0.18655606,-0.5623267
21.44856,0.23436606,-0.66917104
16.924011,0.07197488,0.10542428
22.271425,-0.07346273,0.28687847
22.040163,-0.07555596,0.28542906
23.114317,-0.07936359,0.2967302
21.771395,0.09213737,-0.10951234
22.252174,0.14974642,-0.48384035
21.7435,0.17395976,-0.5772572
20.234043,0.10501486,-0.37432212
22.149418,0.11888932,-0.49722528
21.294739,0.13422309,-0.46057296
6.225106,0.51700807,-0.8852882
-1.486462,-0.0032564315,-1.4161615
-3.1037028,0.009822198,-2.1472137
-4.2951093,0.06565232,-2.2842584
-3.4538138,0.11375783,-2.1959202
-4.501143,0.06341828,-2.2522156
-4.4430604,0.03972315,-2.2348022
-5.6992974,-0.029994344,-2.2277417
-5.2288632,-0.02897132,-2.3158164
-6.5150247,-0.023804193,-2.4438443
3.2358367,0.34402767,-0.45780224
-0.5328544,-0.02744267,-1.7915949
-6.574961,-0.0015549872,-2.1363983
-5.0130887,-0.009825609,-2.3213377
-9.8178005,-0.06932209,-2.1389418
-5.3957906,-0.10389159,-2.330572
-6.1537805,-0.03343805,-2.3788655
-6.399079,-0.05164174,-2.40911
-5.4309144,0.0046013384,-2.2986505
-5.9346128,-0.017173579,-2.3963284
17.615395,0.13362685,-0.012006471
13.009286,0.37053716,-0.68566984
15.075763,0.3625181,-1.0698413
13.723988,0.37580734,-1.1512938
13.603522,0.37521935,-1.3654791
14.902109,0.33379662,-1.2843157
14.439403,0.40735856,-1.5362273
12.466,0.45175555,-1.6109058
11.648611,0.42278877,-1.542797
9.587798,0.44523767,-1.6144217
23.010809,-0.022246113,0.21986383
22.428623,-0.026435306,0.08948707
22.078133,0.03868621,0.03629731
22.11163,0.0618219,-0.08493454
21.2426,0.07929426,-0.16538163
21.86837,0.09324828,-0.27608722
21.62615,0.10217899,-0.2819844
21.655172,0.11080549,-0.42060357
21.802837,0.15642767,-0.5568306
21.498419,0.17512657,-0.57949
16.375721,0.41007036,-0.6775711
18.139372,0.22745988,-0.47668308
18.86369,0.18012369,-0.50090283
19.906406,0.16471033,-0.56176746
19.54666,0.2985717,-0.89940625
19.448252,0.2980205,-0.8514704
19.11505,0.3514457,-0.8949204
17.968878,0.35586715,-0.8203413
19.257164,0.27861795,-0.7483445
19.170048,0.23846422,-0.70307416
15.98313,0.31533018,-0.4303791
12.370305,0.44485676,-1.1076133
12.010999,0.39942732,-1.4326762
11.631604,0.39922264,-1.4529153
11.826134,0.40362272,-1.4685572
11.684058,0.3764361,-1.4373938
9.134173,0.4073081,-1.6975349
10.572824,0.43173087,-1.6635565
7.0135083,0.4156948,-1.7056628
7.9460626,0.42458487,-1.9038686
18.287107,0.25871545,-0.4061662
17.587475,0.3646626,-0.70109314
